org_id,samp_id,samp_datetime,org_url,org_media_url,org_media_type,org_attached_links,org_text,org_hashtags,org_user_metions,user_id,user_name,user_screen_name,user_verified,user_profile_image_url,user_profile_banner_url,user_profile_background_image_url,user_followers_count,user_friends_count,org_favorite_count,org_quote_count,org_reply_count,org_retweet_count,org_datetime
1381246447501316098,1453392147223400453,2021-10-27T16:04:25.000-07:00,"","","",['https://dotnet.careers/178837-shift-digital-.net-microservices-engineer'],Shift Digital is hiring a .NET Microservices Engineer.||#dotnetcore #aspnet #csharp #azure #kubernetes #jobs||Apply now: https://t.co/fcD0N1lMQr,"['dotnetcore', 'aspnet', 'csharp', 'azure', 'kubernetes', 'jobs']","",1149425974720782336,.NET Careers,dotnet_careers,false,http://pbs.twimg.com/profile_images/1219359916621615104/y_A9z9lj_normal.jpg,https://pbs.twimg.com/profile_banners/1149425974720782336/1564939759,"",3847,5001,17,0,0,240,2021-04-11T14:03:10.000-07:00
1440715489445961743,1453423709121875983,2021-10-27T18:09:50.000-07:00,https://twitter.com/OANN/status/1440715489445961743/video/1,['http://pbs.twimg.com/ext_tw_video_thumb/1440715413327802372/pu/img/RYQgZ_KqaITFx0-T.jpg'],['video'],"","One America News is hiring news writers, producers, anchors &amp; videographers! Looking for a job in news media? Send your application to HR@oann.com today! |#OANN #hiring #news #media #writers #producers https://t.co/merWr3BumH","['OANN', 'hiring', 'news', 'media', 'writers', 'producers']","",1209936918,One America News,OANN,true,http://pbs.twimg.com/profile_images/579744264751448064/DH0xDrdO_normal.jpg,https://pbs.twimg.com/profile_banners/1209936918/1625763190,http://abs.twimg.com/images/themes/theme7/bg.gif,1483698,75,1703,38,253,757,2021-09-22T16:31:54.000-07:00
1447508946038689794,1453412074885877763,2021-10-27T17:23:36.000-07:00,https://twitter.com/CPQI_hq/status/1447508946038689794/photo/1,['http://pbs.twimg.com/media/FBaVd23X0AEi-Au.jpg'],['photo'],['https://brazilcham.com/event/attracting-and-retaining-top-tier-talent-at-financial-firms/'],"Join us for a discussion on the challenges facing financial firms in hiring and retaining talent and how to attract the best talent in today’s market!||To register, head over to https://t.co/UkrCadJ8az||#webinar #attractingtalent https://t.co/7wmEU3zD6T","['webinar', 'attractingtalent']","",142348739,CPQi,CPQI_hq,false,http://pbs.twimg.com/profile_images/1245761123137327105/_dhSO7ro_normal.jpg,https://pbs.twimg.com/profile_banners/142348739/1618852506,http://abs.twimg.com/images/themes/theme1/bg.png,152,12,0,0,0,2,2021-10-11T10:26:40.000-07:00
1448260811139338241,1453407496895295492,2021-10-27T17:05:24.000-07:00,https://twitter.com/openforge_ind/status/1448260811139338241/photo/1,['http://pbs.twimg.com/media/FBlBObLUcAMh9Fs.jpg'],['photo'],['https://openforge.gov.in'],📢📢We are #Hiring!|#OpenForge is the #Government of India's platform for open collaborative development of e-governance applications. |Apply now for various positions with us.|Visit https://t.co/g8RWCeLXCN https://t.co/elz91Yzkm0,"['Hiring', 'OpenForge', 'Government']","",752798021503647744,OpenForge,openforge_ind,false,http://pbs.twimg.com/profile_images/752798960130072576/QimKacCr_normal.jpg,https://pbs.twimg.com/profile_banners/752798021503647744/1488805075,"",126,67,0,0,0,3,2021-10-13T12:14:19.000-07:00
1448698364497956865,1453408804457099269,2021-10-27T17:10:36.000-07:00,https://twitter.com/FirstCallBC/status/1448698364497956865,['http://pbs.twimg.com/media/FBIoGnxVkAsTVTZ.jpg'],['photo'],['https://firstcallbc.org/news/were-hiring-an-office-administrator/'],We're hiring an Office Administrator! Join the First Call team. Find out more about the position and how to apply here: https://t.co/KBAKvrmCN6 https://t.co/ftmNSug1jw,"","",125458120,First Call,FirstCallBC,false,http://pbs.twimg.com/profile_images/1428126163147366400/goP6fGqQ_normal.jpg,https://pbs.twimg.com/profile_banners/125458120/1451930907,http://abs.twimg.com/images/themes/theme1/bg.png,4230,1962,4,1,0,4,2021-10-14T17:13:00.000-07:00
1448984117886992392,1453391048508592134,2021-10-27T16:00:03.000-07:00,https://twitter.com/BritishSpirals/status/1448984117886992392,['http://pbs.twimg.com/media/FBvTYBZXMAUMz56.jpg'],['photo'],"","We’re hiring! We’re looking for someone to join our workshop team in Chapel-en-le-Frith. Must have a clean drivers licence, be comfortable driving and be a team player.||To apply, send your CV to ben@britishsc.co.uk.| |#nowhiring #jobopportunity  #ChapelEnLeFrith https://t.co/k6QsFxTkNN","['nowhiring', 'jobopportunity', 'ChapelEnLeFrith']","",589883716,British Spirals & Castings,BritishSpirals,false,http://pbs.twimg.com/profile_images/1046769459845844995/30_B5upb_normal.jpg,https://pbs.twimg.com/profile_banners/589883716/1546438280,http://abs.twimg.com/images/themes/theme1/bg.png,255,282,0,1,0,1,2021-10-15T12:08:29.000-07:00
1449481994082013185,1453421702399021060,2021-10-27T18:01:51.000-07:00,"","","","",I’ve been searching for character designers to potentially hire and I want to share some things I’ve discovered that may be of use to artists who rely on randos like me finding and hiring them online. A thread…,"","",15629158,Clay Kaytis,ClayKaytis,true,http://pbs.twimg.com/profile_images/1016097782908633089/Lnrs3jXZ_normal.jpg,https://pbs.twimg.com/profile_banners/15629158/1566834927,http://abs.twimg.com/images/themes/theme14/bg.gif,16124,2217,6034,71,76,1728,2021-10-16T21:06:52.000-07:00
1449622520462643202,1453408862338314244,2021-10-27T17:10:50.000-07:00,"","","",['https://www.directnews99.site/2021/10/iit-kanpur-is-hiring-for-95-junior.html'],IIT Kanpur is hiring for 95 junior technicians and other positions in 2021|https://t.co/TFf8hBWpPg|#IIT #job #JobSearch #JobAlert #JobOpening #JobVacancy #jobseekers #JoburgUpdates #recruiting #Recruitment #Hiring #vacancies #governmentjobs #technician #technology #tech #techno,"['IIT', 'job', 'JobSearch', 'JobAlert', 'JobOpening', 'JobVacancy', 'jobseekers', 'JoburgUpdates', 'recruiting', 'Recruitment', 'Hiring', 'vacancies', 'governmentjobs', 'technician', 'technology', 'tech', 'techno']","",1414964059020038145,Direct News 99,directnews99,false,http://pbs.twimg.com/profile_images/1418207903350099981/j0gT88FR_normal.jpg,https://pbs.twimg.com/profile_banners/1414964059020038145/1626408911,"",21,60,5,0,0,8,2021-10-17T06:25:16.000-07:00
1450112532232949769,1453405643369422854,2021-10-27T16:58:03.000-07:00,"","","","",Eaze is hiring for these roles:||1.Senior Product Manager|2.UI Designer|3.Senior Engineer|4.Senior Product Manager - Core Shopping|5.Senior Product Designer|6.Staff Blockchain Engineer||⬇️,"","",1022272641456123909,Black Tech Pipeline⚡️,BTPipeline,false,http://pbs.twimg.com/profile_images/1253487817885470722/RoBPlrKX_normal.jpg,https://pbs.twimg.com/profile_banners/1022272641456123909/1587689971,"",15850,530,29,0,1,20,2021-10-18T14:52:24.000-07:00
1450137081003626499,1453417250807947264,2021-10-27T17:44:10.000-07:00,"","","",['https://texasappleseed.org/disaster-recovery-and-fair-housing-policy-analyststaff-attorney'],@TexasAppleseed is hiring for our Disaster Recovery and Fair Housing Project! https://t.co/vLTOaicEuP,"",['TexasAppleseed'],279147662,Maddie Sloan,mmadisonsloan,false,http://pbs.twimg.com/profile_images/562785381893292032/W8TG-D3A_normal.jpeg,"",http://abs.twimg.com/images/themes/theme1/bg.png,618,843,7,1,0,5,2021-10-18T16:29:57.000-07:00
