org_id,samp_id,samp_datetime,org_url,org_media_url,org_media_type,org_attached_links,org_text,org_hashtags,org_user_metions,user_id,user_name,user_screen_name,user_verified,user_profile_image_url,user_profile_banner_url,user_profile_background_image_url,user_followers_count,user_friends_count,org_favorite_count,org_quote_count,org_reply_count,org_retweet_count,org_datetime
1382368205314883586,1453219223476518920,2021-10-27T04:37:17.000-07:00,"","","","",We're doubling down on our mission to invest in employees. Our revenue (which comes from small busienss credit card processing) is still down slightly from pre-pandemic. But we're handing out raises of 5-6% and hiring to grow headcount by 10% to make workloads easier.,"","",2172596028,Dan Price,DanPriceSeattle,true,http://pbs.twimg.com/profile_images/1391987622013149186/qKr10Oyl_normal.jpg,https://pbs.twimg.com/profile_banners/2172596028/1577538183,http://abs.twimg.com/images/themes/theme1/bg.png,616056,819,4128,6,72,480,2021-04-14T16:20:37.000-07:00
1389645389637238796,1453217236110376960,2021-10-27T04:29:23.000-07:00,"","","","","#2. Don't Hire the First Advisor You Meet. Working with a financial advisor is a crucial component of any retirement plan, so most people follow these 7 secrets when hiring one.","","",353838102,SmartAsset,smartasset,true,http://pbs.twimg.com/profile_images/1101592165807984640/YBF7NqKq_normal.png,https://pbs.twimg.com/profile_banners/353838102/1551717383,http://abs.twimg.com/images/themes/theme14/bg.gif,34305,1401,9747,217,1243,1849,2021-05-04T18:17:33.000-07:00
1440715489445961743,1453219230120300553,2021-10-27T04:37:18.000-07:00,https://twitter.com/OANN/status/1440715489445961743/video/1,['http://pbs.twimg.com/ext_tw_video_thumb/1440715413327802372/pu/img/RYQgZ_KqaITFx0-T.jpg'],['video'],"","One America News is hiring news writers, producers, anchors &amp; videographers! Looking for a job in news media? Send your application to HR@oann.com today! |#OANN #hiring #news #media #writers #producers https://t.co/merWr3BumH","['OANN', 'hiring', 'news', 'media', 'writers', 'producers']","",1209936918,One America News,OANN,true,http://pbs.twimg.com/profile_images/579744264751448064/DH0xDrdO_normal.jpg,https://pbs.twimg.com/profile_banners/1209936918/1625763190,http://abs.twimg.com/images/themes/theme7/bg.gif,1483784,75,1685,38,250,748,2021-09-22T16:31:54.000-07:00
1448272324852133891,1453219455564124174,2021-10-27T04:38:12.000-07:00,https://twitter.com/Vertiv/status/1448272324852133891/photo/1,['http://pbs.twimg.com/media/FBlMAJ1XsAM-_UO.jpg'],['photo'],['http://ms.spr.ly/6019XWfcX'],"Hello, Job Seekers! |VERTIV IS HIRING ❗|Check the link to know more and apply now! https://t.co/S6KVqrntZK|#wearevertiv #WeAreHiring #careers #jobsearch #jobseekers #hiring #jobs #jobopening https://t.co/HSD3Jzfyqz","['wearevertiv', 'WeAreHiring', 'careers', 'jobsearch', 'jobseekers', 'hiring', 'jobs', 'jobopening']","",15086912,Vertiv,Vertiv,false,http://pbs.twimg.com/profile_images/1233375778999558148/1Y1TbSRa_normal.jpg,https://pbs.twimg.com/profile_banners/15086912/1582894676,http://abs.twimg.com/images/themes/theme1/bg.png,7943,703,2,0,0,1,2021-10-13T13:00:04.000-07:00
1448547949462630413,1453239878540570624,2021-10-27T05:59:21.000-07:00,https://twitter.com/TheVRoidAcademy/status/1448547949462630413?t=xL5QZLcJepSI0mUgzKZr1A&s=19,['http://pbs.twimg.com/media/FBpGSSrXMAEPP42.jpg'],['photo'],['https://twitter.com/i/events/1448542741529604099'],Many of our academy's members have commissions open. Check the link below to see if you're interested in hiring them!||https://t.co/Jfhvco8cT0 ||#TheVRoidAcademy #VRoid #VRoidStudio #VTuber #ENVTuber #VTuberEN #VTuberUprising https://t.co/FfPuums5Yz,"['TheVRoidAcademy', 'VRoid', 'VRoidStudio', 'VTuber', 'ENVTuber', 'VTuberEN', 'VTuberUprising']","",1435430658382475271,The VRoid Academy,TheVRoidAcademy,false,http://pbs.twimg.com/profile_images/1435801064436011011/XnkLlBBs_normal.jpg,https://pbs.twimg.com/profile_banners/1435430658382475271/1631321378,"",118,54,5,0,0,5,2021-10-14T07:15:18.000-07:00
1451284641978085398,1453225036148613120,2021-10-27T05:00:22.000-07:00,https://twitter.com/cblatts/status/1451284641978085398,"","","['https://apply.interfolio.com/92762', 'https://apply.interfolio.com/92469', 'https://apply.interfolio.com/92764']","@HarrisPolicy is hiring MORE faculty in economic dvpt at all levels!||Jr dvpt: https://t.co/UmfYtfkSTC|Jr PE of dvpt: https://t.co/k5oVFZSjAE|Sr dvpt: https://t.co/SSaJCfSSed||As always, eager to expand diversity of ideas &amp; people &amp; regions represented here.|EOE/Vet/Disability","",['HarrisPolicy'],74051281,Chris Blattman,cblatts,false,http://pbs.twimg.com/profile_images/1445955758089199618/T7mB4CHo_normal.jpg,https://pbs.twimg.com/profile_banners/74051281/1635282647,http://abs.twimg.com/images/themes/theme15/bg.png,80374,4046,47,1,3,31,2021-10-21T20:29:56.000-07:00
1451558603093995522,1453230335811112963,2021-10-27T05:21:26.000-07:00,https://twitter.com/manorlaboratory/status/1451558603093995522,"","",['https://recruiting2.ultipro.com/SAL1013SIBS/JobBoard/e9f055e1-a105-4f91-9a67-21aea61655fa/Opportunity/OpportunityDetail?opportunityId=63576aed-a718-483e-b5ba-01a4f260a8c3'],We are hiring a new Light Microscopy Specialist to join our growing team. Please spread the word!|https://t.co/mpZ6KUFnaW,"","",2927031541,Uri Manor,manorlaboratory,false,http://pbs.twimg.com/profile_images/714130090137878528/AXzJPm6n_normal.jpg,https://pbs.twimg.com/profile_banners/2927031541/1553484780,http://abs.twimg.com/images/themes/theme1/bg.png,8303,6596,137,9,0,119,2021-10-22T14:38:34.000-07:00
1452681029135880201,1453221295529676801,2021-10-27T04:45:31.000-07:00,"","","",['http://tmf.cio.gov/team'],🇺🇸  The Technology Modernization Fund is hiring for new Technical Leads! ||🔎 TMF is looking for experienced technologists who are excited to get a unique view into technology modernization across the federal government.||✅ Check out the details:|https://t.co/yxjf35n8QB,"","",1240805741998440448,U.S. Digital Response,USDResponse,false,http://pbs.twimg.com/profile_images/1245395994549686273/MMD9Igen_normal.png,https://pbs.twimg.com/profile_banners/1240805741998440448/1588002577,"",3366,294,28,0,1,19,2021-10-25T16:58:41.000-07:00
1452698520012693511,1453230340634521602,2021-10-27T05:21:27.000-07:00,"","","","",@lawindsor @SharonCoryell3 What are Bidens failures?||Im waiting? ||The only ones I can think of are:|Trying for bipartisanship |Not having insurrectionists arrested|Not recalling Sonema and Manchin|Not hiring a big PR Firm,"","['lawindsor', 'SharonCoryell3']",178016817,Livin the Teal High Life,tealtimeB,false,http://pbs.twimg.com/profile_images/1442214104098381824/XMQpqLu0_normal.jpg,https://pbs.twimg.com/profile_banners/178016817/1588194926,http://abs.twimg.com/images/themes/theme1/bg.png,1051,1074,5,0,2,2,2021-10-25T18:08:11.000-07:00
1452712033359699978,1453221697994301446,2021-10-27T04:47:07.000-07:00,"","","","","Who is hiring, #Arweavers?||Drop a quick job description below if you have a vacancy in the ecosystem!||Let's help more community members quit their jobs and build on the permaweb full-time. Please RT to help spread the word! 🙏🚀||Let's go! 👇👇👇",['Arweavers'],"",409642632,Sam Williams,samecwilliams,false,http://pbs.twimg.com/profile_images/1113074197255860224/PKahsyCP_normal.png,https://pbs.twimg.com/profile_banners/409642632/1523638783,http://abs.twimg.com/images/themes/theme1/bg.png,12430,251,89,8,15,37,2021-10-25T19:01:53.000-07:00
1452752292663468033,1453240740683845641,2021-10-27T06:02:47.000-07:00,"","","",['https://careers.ua.edu/jobs/museum-collections-manager-natural-history-514653-tuscaloosa-alabama-united-states'],"We are hiring a Natural History Collections Manager! This is a full-time, staff-level position with benefits located on the campus of The University of Alabama in Tuscaloosa, Alabama. Details here: https://t.co/xrr1IIuXZo","","",475351610,Kevin Kocot 🏳️‍🌈,kmkocot,false,http://pbs.twimg.com/profile_images/1165239231125569536/_RPW2iK3_normal.jpg,https://pbs.twimg.com/profile_banners/475351610/1400135733,http://abs.twimg.com/images/themes/theme1/bg.png,2447,2104,76,3,0,84,2021-10-25T21:41:52.000-07:00
1452786867179380737,1453238599885938703,2021-10-27T05:54:16.000-07:00,"","","",['https://aaww.org/about-us/opportunities/senior-editor/'],Job alert @aaww! We are hiring for a Senior Editor at The Margins. This part-time position focuses on literary translation and editing + publishing work by writers across Asia and in diasporas beyond the U.S.. Please share and read more here: https://t.co/TCpF4X6F5w,"",['aaww'],14621774,Jyothi Natarajan,cupofjyo,false,http://pbs.twimg.com/profile_images/970564061036347392/LJvZ4-ft_normal.jpg,"",http://abs.twimg.com/images/themes/theme1/bg.png,1353,1121,205,3,3,181,2021-10-25T23:59:15.000-07:00
1452902774472122369,1453241616823685121,2021-10-27T06:06:16.000-07:00,"","","","",Clubs are very selective when it comes to hiring females. They make sure they hire these fine youngings with onion booty and make them dress in a sexy manner. It’s a good marketing strategy no lies I sometimes go chill there just to wash my eyes. It is very therapeutic,"","",902468526635667456,shonny 🦇,shonny_sa,false,http://pbs.twimg.com/profile_images/1416500401117990925/D2gaMT8Z_normal.jpg,https://pbs.twimg.com/profile_banners/902468526635667456/1633866908,"",161174,43119,794,14,32,94,2021-10-26T07:39:49.000-07:00
1452921171385536513,1453237301576880141,2021-10-27T05:49:07.000-07:00,https://twitter.com/4UREUMCAFE_/status/1452921171385536513/photo/1,['http://pbs.twimg.com/media/FCnQGMFVkAE2FbQ.jpg'],['photo'],"",͏͏͏͏͏͏|͏͏͏͏͏͏|                          | Good day!||We are now hiring again! Kindly check the application form below if interested.|͏͏͏͏͏͏||͏͏͏͏͏||͏͏͏͏|͏ https://t.co/J2lK6ygNzj,"","",1433243097249423364,Aureum Café | OPEN | HIRING,4UREUMCAFE_,false,http://pbs.twimg.com/profile_images/1433756044639883266/PB_5cb11_normal.jpg,https://pbs.twimg.com/profile_banners/1433243097249423364/1630551357,"",174,131,108,1,1,65,2021-10-26T08:52:55.000-07:00
1452955691837272076,1453226400224358417,2021-10-27T05:05:48.000-07:00,"","","",['https://www.doublejumponline.com/careers'],DoubleJump is hiring! Super excited that we are looking for a video producer to join our company. Details: https://t.co/LmwRMMssnh. ||Please share far and wide. We're looking to get this in front of as diverse a group of potential applicants as possible! RT's really appeciated.,"","",168449833,Cam Robinson,camfrazrob,false,http://pbs.twimg.com/profile_images/1356208581713006595/pZWGqrGu_normal.jpg,https://pbs.twimg.com/profile_banners/168449833/1614930846,http://abs.twimg.com/images/themes/theme9/bg.gif,10319,1021,113,18,5,89,2021-10-26T11:10:06.000-07:00
1452978580640653314,1453239875700936723,2021-10-27T05:59:20.000-07:00,https://twitter.com/timpaul/status/1452978580640653314/photo/1,['http://pbs.twimg.com/media/FCoCjtSWQAYvbhc.jpg'],['photo'],['http://GOV.UK'],📣 WE'RE HIRING! @GDSTeam is looking for Interaction Designers to come work on platforms and services for https://t.co/cGpcwTbjqt https://t.co/DWmqy4k9Z2,"",['GDSTeam'],14932460,Tim Paul,timpaul,false,http://pbs.twimg.com/profile_images/1369395516933570566/9UH1aNEU_normal.jpg,https://pbs.twimg.com/profile_banners/14932460/1427968549,http://abs.twimg.com/images/themes/theme14/bg.gif,4321,838,18,1,2,11,2021-10-26T12:41:03.000-07:00
1453000372889559047,1453234346391969797,2021-10-27T05:37:22.000-07:00,"","","",['https://youtu.be/o6yZ9RJzv68'],WHOA! GME HIRING FOR WEB3 GAMING! NFT LET'S GOO https://t.co/U2aHEjiSKS ||HOLY SHIT! WEB3 GAMING = NFT BRIDGE WITH DEFI.||THIS IS LEGIT NEWS FROM GAMESTOP'S OWN WEBSITE.||LET'S GOOOOOOOOOOOOOOOOOOOOOOOO||#GAMESTOP #GME,"['GAMESTOP', 'GME']","",1139053713841111040,Charlie's Vids,Charlie1337420,false,http://pbs.twimg.com/profile_images/1446388733738196993/kFNuuusT_normal.jpg,https://pbs.twimg.com/profile_banners/1139053713841111040/1633932463,"",16050,8,343,3,9,42,2021-10-26T14:07:38.000-07:00
1453013557302505484,1453220498666672151,2021-10-27T04:42:21.000-07:00,https://twitter.com/ADVENTURE_LCR/status/1453013557302505484/video/1,['http://pbs.twimg.com/ext_tw_video_thumb/1453012485003415554/pu/img/poFcqfVPZBuEACLS.jpg'],['video'],['http://ow.ly/IccU50Gybc4'],"⭐ WE ARE HIRING! ⭐||We are recruiting a Business Adviser to join our team, to work across the #Wakefield district, with a blended approach of working from home and our offices.||Find out more &amp; apply: https://t.co/8w21HcWpaT||@WNYChamber #WakefieldJobs https://t.co/5x5avKPnkZ","['Wakefield', 'WakefieldJobs']",['WNYChamber'],834752153378025472,AD:VENTURE,ADVENTURE_LCR,false,http://pbs.twimg.com/profile_images/836908895373307904/LipWtbUw_normal.jpg,https://pbs.twimg.com/profile_banners/834752153378025472/1488992729,http://abs.twimg.com/images/themes/theme1/bg.png,2092,821,4,0,0,4,2021-10-26T15:00:02.000-07:00
1453024468616585225,1453240378371543044,2021-10-27T06:01:20.000-07:00,https://twitter.com/LeafLee6/status/1453024468616585225/photo/1,['http://pbs.twimg.com/media/FCouDNzWQAMqhz-.jpg'],['photo'],"",#hellscapeAnatomy we’re hiring! https://t.co/aWfl6eBOXp,['hellscapeAnatomy'],"",1323930487413506048,Leaf🌻Lee’s WitchBitch🌈SweatShop🦺🚩🏴🧶🧱,LeafLee6,false,http://pbs.twimg.com/profile_images/1430627051850108932/KejvJQWT_normal.jpg,https://pbs.twimg.com/profile_banners/1323930487413506048/1623798354,"",6244,6150,14,0,0,6,2021-10-26T15:43:23.000-07:00
1453029233480118272,1453218045103525888,2021-10-27T04:32:36.000-07:00,https://twitter.com/JCCVancouver/status/1453029233480118272/photo/1,['http://pbs.twimg.com/media/FCoyJEtWYAAcU99.jpg'],['photo'],['http://www.jccgv.com/about/employment/'],"We're hiring! ||We are hiring for a wide range of positions and would love to have you join our team. ||If you are interested, please check our listings at https://t.co/p4mRxNXvn1 https://t.co/Og09xHmK2L","","",1174329247,JCC of Greater Vancouver,JCCVancouver,false,http://pbs.twimg.com/profile_images/1105944045782593536/578m4C02_normal.png,https://pbs.twimg.com/profile_banners/1174329247/1624382053,http://abs.twimg.com/images/themes/theme1/bg.png,745,573,3,0,0,3,2021-10-26T16:02:19.000-07:00
1453038355420221441,1453240367340527622,2021-10-27T06:01:18.000-07:00,https://twitter.com/EllisonsLaw/status/1453038355420221441/photo/1,['http://pbs.twimg.com/media/FCo6rpMXIAY_BF5.jpg'],['photo'],['https://www.ellisonssolicitors.com/careers/view/contentious-probate-lawyer-suffolk/'],We are recruiting for a Contentious Probate Lawyer with 2-4 years PQE to join our growing team in Suffolk. More information about the role and how to apply here - https://t.co/eSRFrIjyfg #Recruiting #Hiring #Suffolk https://t.co/2KWAMQNbTi,"['Recruiting', 'Hiring', 'Suffolk']","",292879332,Ellisons Solicitors,EllisonsLaw,false,http://pbs.twimg.com/profile_images/1021762442953732102/vlka-4MS_normal.jpg,https://pbs.twimg.com/profile_banners/292879332/1627996621,http://abs.twimg.com/images/themes/theme1/bg.png,2583,1700,2,0,0,4,2021-10-26T16:38:34.000-07:00
