org_id,samp_id,samp_datetime,org_url,org_media_url,org_media_type,org_attached_links,org_text,org_hashtags,org_user_metions,user_id,user_name,user_screen_name,user_verified,user_profile_image_url,user_profile_banner_url,user_profile_background_image_url,user_followers_count,user_friends_count,org_favorite_count,org_quote_count,org_reply_count,org_retweet_count,org_datetime
1322203562919759872,1454490893210300419,2021-10-30T16:50:26.000-07:00,https://twitter.com/mjzalewski/status/1322203562919759872,"","","","This is as robust a defense of the TLR hire as you’ll probably read, &amp;  it still doesn’t resonate well. Yes, we can all agree, he once was good. That doesn’t mean he will be this time, and team did itself a disservice by not interviewing a bunch of candidates before hiring him.","","",14801813,Michael J. Zalewski,mjzalewski,false,http://pbs.twimg.com/profile_images/1333966812426477568/CoW59GBu_normal.jpg,https://pbs.twimg.com/profile_banners/14801813/1628880740,http://abs.twimg.com/images/themes/theme14/bg.gif,4896,4215,1,0,1,0,2020-10-30T15:47:49.000-07:00
1346573190940782592,1454491546477375498,2021-10-30T16:53:02.000-07:00,"","","",['https://jobs.lever.co/Uniswap'],🌐 Do you want to help build the future of decentralized finance?||4⃣The Uniswap dev team is hiring for 4 engineering roles!||🦄 Senior Frontend Engineer|🦄 Smart Contract Engineer|🦄 Full Stack Engineer|🦄 Software Engineer Intern||Learn more and apply:|https://t.co/d3IERsnQsE,"","",984188226826010624,Uniswap Labs 🦄,Uniswap,true,http://pbs.twimg.com/profile_images/1242184851152928769/wG2eTAfD_normal.jpg,https://pbs.twimg.com/profile_banners/984188226826010624/1584988310,http://abs.twimg.com/images/themes/theme1/bg.png,682392,90,3639,188,3672,1187,2021-01-05T21:44:01.000-08:00
1389645389637238796,1454478408717529094,2021-10-30T16:00:50.000-07:00,"","","","","#2. Don't Hire the First Advisor You Meet. Working with a financial advisor is a crucial component of any retirement plan, so most people follow these 7 secrets when hiring one.","","",353838102,SmartAsset,smartasset,true,http://pbs.twimg.com/profile_images/1101592165807984640/YBF7NqKq_normal.png,https://pbs.twimg.com/profile_banners/353838102/1551717383,http://abs.twimg.com/images/themes/theme14/bg.gif,34442,1401,9919,220,1263,1878,2021-05-04T18:17:33.000-07:00
1390508540700200963,1454492666922680324,2021-10-30T16:57:29.000-07:00,https://twitter.com/elizabetsays/status/1390508540700200963,"","","",Is this accurate? Did the Canadian government in 2017 make it law that in federally regulated industries that you must pick everyone over a white male unless he’s disabled for hiring?,"","",1031285335014043648,🌺Liz🌺,ElizabetSays,false,http://pbs.twimg.com/profile_images/1348095192264548353/1JIKj-c__normal.jpg,https://pbs.twimg.com/profile_banners/1031285335014043648/1630669187,"",1602,1411,6,1,2,3,2021-05-07T03:27:25.000-07:00
1450552217367416837,1454488926941585410,2021-10-30T16:42:37.000-07:00,https://twitter.com/andrewkuznet/status/1450552217367416837/photo/1,['http://pbs.twimg.com/tweet_video_thumb/FCFjaoWVkAElLSZ.jpg'],['animated_gif'],['http://andrewkuz.net/hci-opportunities-2022.html'],"Considering a CS/HCI PhD this year?||Once again, I've made a list of open research positions to browse by subject area! 👇|https://t.co/sDmxIDqFwD||If you/peers are hiring students, I'd love to add your recruitment tweet and make sure students can discover your lab in time! https://t.co/wduZ00DTJY","","",703147134690852866,Andrew Kuznetsov,andrewkuznet,false,http://pbs.twimg.com/profile_images/1276370849461870592/xbOehbGV_normal.jpg,https://pbs.twimg.com/profile_banners/703147134690852866/1593145567,http://abs.twimg.com/images/themes/theme1/bg.png,1457,872,385,19,9,147,2021-10-19T19:59:33.000-07:00
1453299331386200070,1454477332895387655,2021-10-30T15:56:33.000-07:00,"","","",['https://www.discoverpassenger.com/join-the-team/?utm_source=passenger&utm_medium=twitter&utm_campaign=FinanceManager'],New vacancy - Join the @passengerteam as Finance Manager. Assist our CFO and oversee the financial functions of the organisation. AAT (or comparable equivalent) Level 3 required. Apply by 3rd November. #Financejobs #Hiring #Bournemouthjobs https://t.co/zCgvihozHW,"['Financejobs', 'Hiring', 'Bournemouthjobs']",['passengerteam'],16738977,Making Passenger,makingpassenger,false,http://pbs.twimg.com/profile_images/1173509409756131328/oPJ6Jtp5_normal.jpg,https://pbs.twimg.com/profile_banners/16738977/1624632189,http://abs.twimg.com/images/themes/theme9/bg.gif,1307,339,4,0,0,3,2021-10-27T09:55:36.000-07:00
1453307998055636995,1454486140229066759,2021-10-30T16:31:33.000-07:00,"","","",['http://dlvr.it/SBNYKc'],"Now Hiring: Labor &amp; Employment/Investigations Attorney – Public Agency Law at Lozano Smith (Sacramento, CA) https://t.co/pQIJ79tB8h #biglaw #lawfirms","['biglaw', 'lawfirms']","",145843395,gobiglaw.com,gobiglaw,false,http://pbs.twimg.com/profile_images/556151734465073152/27maVNfk_normal.png,https://pbs.twimg.com/profile_banners/145843395/1421427460,http://abs.twimg.com/images/themes/theme1/bg.png,4998,4067,0,0,0,1,2021-10-27T10:30:02.000-07:00
1453346666753376261,1454492629547290627,2021-10-30T16:57:20.000-07:00,https://twitter.com/Migrate_Zone/status/1453346666753376261/photo/1,['http://pbs.twimg.com/media/FCtS1OGVUBAO1rT.jpg'],['photo'],['https://migratezone.com/job-opening?location=Vadodara'],"We are Hiring for multiple positions.||So, join Migrate Zone team and quickly apply on: https://t.co/n5wNSkltLc||Or grab the opportunity by attending the Walk-In-Interview, as the address mentioned below Image.||#vadodara #jobalert #opportunity #career #job2021 #evol #admin #jobs https://t.co/MyQsNHgmYl","['vadodara', 'jobalert', 'opportunity', 'career', 'job2021', 'evol', 'admin', 'jobs']","",3155668531,Migrate Zone,Migrate_Zone,false,http://pbs.twimg.com/profile_images/1215167093580214272/7C4bdgm9_normal.jpg,https://pbs.twimg.com/profile_banners/3155668531/1456141701,http://abs.twimg.com/images/themes/theme1/bg.png,1054,175,17,0,0,7,2021-10-27T13:03:41.000-07:00
1453521965377937419,1454487646714011650,2021-10-30T16:37:32.000-07:00,https://twitter.com/dlawant/status/1453521965377937419,"","","","We are hiring four awesome people for the @BitwiseInvest research team. If you think you are a good fit, feel free to reach out (my dms are open).||I can't overstate how joining this team was the best decision I've ever made.||👇These are the  roles we are looking for:","",['BitwiseInvest'],923090058118234112,David Lawant,dlawant,false,http://pbs.twimg.com/profile_images/1392510412499734535/xu2l5CeV_normal.jpg,https://pbs.twimg.com/profile_banners/923090058118234112/1584984626,http://abs.twimg.com/images/themes/theme1/bg.png,4945,2187,74,3,3,12,2021-10-28T00:40:16.000-07:00
1453667982211747844,1454479367317377030,2021-10-30T16:04:38.000-07:00,https://twitter.com/qoqolut/status/1453667982211747844/photo/1,['http://pbs.twimg.com/media/FCx3T7XWQAEzDSB.jpg'],['photo'],"",WE’RE HIRING!!!! https://t.co/BiyVUKpwgr,"","",728611235797839873,angel,qoqolut,false,http://pbs.twimg.com/profile_images/1451511846163427328/OmTXzb7A_normal.jpg,https://pbs.twimg.com/profile_banners/728611235797839873/1634900855,http://abs.twimg.com/images/themes/theme1/bg.png,1138,494,1,1,2,1,2021-10-28T10:20:29.000-07:00
